id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
933451668935657101,"Modern, Comfortable, & Central Apt in Downtown Van",525128119,Nelson,,Downtown,49.2796404,-123.1088566,Entire home/apt,664,2,43,2025-07-21,1.70,2,40,11,Municipal registration number: 25-157652<br />Provincial registration number: PM199818068
933461239173574420,Suite btw Kitsilano & Jericho,273354165,Linda SJ,,Arbutus Ridge,49.2574967,-123.1778547,Private room,229,1,51,2025-07-20,2.06,2,186,28,Municipal registration number: 25-157655<br />Provincial registration number: H590179518
933503883855879047,Cozy 2BR Private Guest Suite,525141212,Caitlan,,Renfrew-Collingwood,49.24502226606001,-123.03529793323086,Entire home/apt,186,2,114,2025-07-26,4.58,1,203,62,Municipal registration number: 25-157985<br />Provincial registration number: H184952677
933515456515658050,Patio 2 bedrooms in house/UBC/Airport/up to 4,524472595,Nicolette,,Dunbar Southlands,49.21677269876705,-123.18083867835911,Private room,174,2,7,2025-06-21,0.29,2,250,1,Municipal registration number: 25-155200<br />Provincial registration number: H020283353
933527211102772342,Downtown Vancouver/ Two Bedroom,231663454,Anoop,,Downtown Eastside,49.2834168,-123.1125122,Entire home/apt,99,90,0,,,38,248,0,
933729929189032898,Residence by Queen Elizabeth Park,524991282,Xuan,,South Cambie,49.242463,-123.1201642,Entire home/apt,408,3,36,2025-08-01,1.53,1,102,24,Municipal registration number: 25-157662<br />Provincial registration number: H324707247
933742789266607150,Cozy Apartment on Commercial Drive,278062626,Elise,,Grandview-Woodland,49.26879,-123.07492,Entire home/apt,135,90,0,,,1,362,0,
934082562190883674,Waterfront Oasis in Downtown,486939847,Fiona,,Downtown,49.27818,-123.11303,Entire home/apt,260,90,4,2024-09-13,0.17,1,0,1,
934085240087107342,Spruce Suites One,227662329,Jordan,,Fairview,49.262359769907285,-123.128688657329,Entire home/apt,170,90,4,2024-04-26,0.17,147,314,0,
934113175395770782,Spruce Suites Two,227662329,Jordan,,Fairview,49.26073961039889,-123.12871639268339,Entire home/apt,155,90,9,2025-06-19,0.46,147,135,6,
934129539051920012,Downtown loft with free parking,389539112,Lucy,,Downtown,49.2792118,-123.1214803,Entire home/apt,273,2,123,2025-08-09,5.01,1,303,77,Municipal registration number: 25-157656<br />Provincial registration number: H123549110
934130752349441509,Spruce Suites Three,227662329,Jordan,,Fairview,49.26244003409613,-123.12869382443003,Entire home/apt,195,90,7,2025-04-05,0.30,147,224,3,
934147378310812457,Spruce Suites Four,227662329,Jordan,,Fairview,49.262453217099896,-123.13009436613522,Entire home/apt,129,90,3,2024-11-15,0.15,147,254,1,
934156549475397578,Spruce Suites Five,227662329,Jordan,,Fairview,49.26211,-123.12877,Entire home/apt,177,90,4,2025-01-11,0.20,147,252,1,
934374947047643891,Cozy Chinatown Apartment,32300500,Rulai,,Downtown Eastside,49.27891,-123.10051,Entire home/apt,207,1,63,2025-07-23,2.89,1,220,31,Municipal registration number: 25-157713<br />Provincial registration number: H298582536
934753233487174076,Modern Suite · 2 Mins to SkyTrain · Free Parking,525472323,Anh,,South Cambie,49.25033,-123.11916,Entire home/apt,322,2,77,2025-08-03,3.08,1,326,34,Municipal registration number: 25-158195<br />Provincial registration number: H712031175
934776738369460440,Waterfront Luxury,48947341,John And Amanda,,Fairview,49.26992508878304,-123.11552915722132,Entire home/apt,500,180,0,,,1,365,0,
934894893505129776,"Moonlight Suite: 2BR+1 sofa bed, great location",473089510,Vincent,,Kensington-Cedar Cottage,49.249853996631956,-123.08997615033314,Entire home/apt,266,1,140,2025-07-25,5.60,1,178,61,Municipal registration number: 25-157588<br />Provincial registration number: H332280081
934900449416457617,Stylish East Van Shared Home,45872949,Shannon,,Grandview-Woodland,49.27734,-123.06506,Private room,128,3,81,2025-08-07,3.24,3,211,41,Municipal registration number: 24-158481<br />Provincial registration number: H579353376
934961295926897327,Cozy Home Away: bedroom and pvt bathroom & Balcony,412521865,Sutharsan,,Sunset,49.2159724,-123.096912,Private room,92,1,112,2025-07-25,4.55,1,322,50,Municipal registration number: 23-258631<br />Provincial registration number: H277880626
935062418657242936,Elegant Sunny Modern Home w/ Skylights - Kitsilano,104616506,Chengjun,,Kitsilano,49.26180707003861,-123.16653182252827,Entire home/apt,523,2,1,2023-11-06,0.05,1,197,0,Municipal registration number: 24-159861<br />Provincial registration number: H994079279
935386489911763881,Cozy 3BR Holiday Retreat 1 Free Parking AC King BD,206149935,Alex,,Kensington-Cedar Cottage,49.23477193928905,-123.06853133298026,Entire home/apt,371,1,138,2025-08-05,5.57,1,124,108,Municipal registration number: 25-168625<br />Provincial registration number: H464159142
935813047073648625,Gorgeous Gastown 2bed AC & pets,509345658,Milad,,Downtown Eastside,49.28212,-123.10722,Entire home/apt,329,2,46,2025-07-26,1.87,2,50,17,Municipal registration number: 24-159714<br />Provincial registration number: H945260403
936234857459579218,1 bedroom at airport,407628686,Jason Dong Lin,,Marpole,49.21208,-123.13275,Shared room,63,2,19,2025-06-28,0.78,6,57,7,Municipal registration number: 23-205179<br />Provincial registration number: Exempt
936330215103625570,Hotel Kitsilano in the Heart of Kits,143209863,Hamasa,,Kitsilano,49.26875529140866,-123.15516869590164,Entire home/apt,120,90,3,2023-08-23,0.12,1,180,0,Municipal registration number: 23-158425
936376797517353634,Private Spacious Room w/ Queen Bed Near UBC,132565960,Di,,Dunbar Southlands,49.2375357,-123.1813401,Private room,81,1,9,2025-07-20,0.36,3,98,3,Municipal registration number: 25-157569<br />Provincial registration number: H312458060
936402698286305685,Dunbar en-suite king bed easy access to UBC/DT,34755007,Qiao Z,,Dunbar Southlands,49.2535476492465,-123.18631789064582,Private room,139,2,41,2025-08-04,1.69,2,163,28,Municipal registration number: 25-157684<br />Provincial registration number: H927316882
936402706428839070,Comfy & Bright 2 BedRs + 2 Baths near UBC/beaches,34755007,Qiao Z,,Dunbar Southlands,49.25353756363869,-123.1878025633502,Private room,256,1,19,2025-07-25,0.80,2,103,11,Municipal registration number: 25-157684<br />Provincial registration number: H927316882
937190749681324065,Cozy 3BR in Central Vancouver | 15 min to Downtown,451723887,Nga Yu,,Kensington-Cedar Cottage,49.2445465,-123.0569004,Entire home/apt,364,2,42,2025-08-07,1.77,1,23,15,Municipal registration number: 25-157699<br />Provincial registration number: H706086098
937645384668108165,The Blue Lodge,37357375,Michelle,,Mount Pleasant,49.25989426547406,-123.0777137044372,Entire home/apt,129,2,106,2025-07-23,4.40,1,294,51,Municipal registration number: 24-159822<br />Provincial registration number: H803492892
937667102663389751,Spruce Suites Six,227662329,Jordan,,Fairview,49.26221,-123.129,Entire home/apt,141,90,4,2024-12-14,0.20,147,233,1,
937693391749745678,Spruce Suites Seven,227662329,Jordan,,Fairview,49.26095634509051,-123.12862589515234,Entire home/apt,133,90,7,2024-12-31,0.30,147,139,4,
937701304473995262,Spruce Suites Eight,227662329,Jordan,,Fairview,49.26244,-123.1289,Entire home/apt,121,90,6,2025-04-11,0.25,147,330,1,
937736520130243447,"Bright, renovated apartment",263846618,Fernanda,,Grandview-Woodland,49.2759405,-123.0650685,Entire home/apt,93,90,5,2025-04-16,0.30,3,242,3,
937885562713148234,Charming house Near Skytrain,981700,Szeping,,Riley Park,49.2366451,-123.1049044,Entire home/apt,297,2,19,2025-07-16,0.77,1,130,6,Municipal registration number: 25-157560<br />Provincial registration number: PM593928346
937974580196730282,Beautiful Designer Home in Kits,448769974,Jasvinder,,Kitsilano,49.27262776567,-123.14927338481131,Entire home/apt,229,90,4,2025-06-28,0.23,4,300,2,
938016527981704830,Gorgeous modern 2BR/2BA Upper Suite,526407444,Divyanshu,,Oakridge,49.22909979973743,-123.12771207752321,Entire home/apt,334,1,21,2025-05-29,0.86,1,50,7,Municipal registration number: 25-157731<br />Provincial registration number: H467657577
938562887202637011,Family-Friendly Condo near Rogers Arena | Parking,446501272,Jennifer,,Downtown,49.2789066,-123.1079972,Entire home/apt,706,2,72,2025-08-05,2.90,1,184,31,Municipal registration number: 25-157611<br />Provincial registration number: PM651602542
939133372076046649,"Elegant, Spacious & Bright Gem ~ Balcony ~ Parking",72743977,Sam,,Sunset,49.21397,-123.10406,Entire home/apt,365,2,23,2025-07-26,1.50,8,4,10,Municipal registration number: 25-158176<br />Provincial registration number: H517704787
939342170180613702,Spacious 2 BR Basement Suite Near UBC,132565960,Di,,Dunbar Southlands,49.2375357,-123.1813401,Entire home/apt,148,1,11,2025-06-10,0.46,3,96,3,Municipal registration number: 25-157569<br />Provincial registration number: H312458060
939927618415738249,Bright & Beautiful Downtown Gem ~ Pool ~ Gym ~Pkg!,526943822,Aleem,,Downtown,49.27850064177793,-123.10793282698364,Entire home/apt,423,1,123,2025-08-05,5.04,1,159,55,Municipal registration number: 25-157606<br />Provincial registration number: H178263537
939961285038560811,"Modern, Clean and Location! In Trendy Kitsilano!",92052518,Simrit,,Kitsilano,49.2602539,-123.1677054,Entire home/apt,110,90,6,2025-02-28,0.30,1,124,3,
939966186505877340,marine dr gateway station,64693355,Armin,,Marpole,49.21247030647908,-123.11706773936747,Private room,65,90,0,,,4,174,0,
940885043019184434,Large patio with great views!,306435670,Sahara Rose,,Mount Pleasant,49.26242,-123.09854,Entire home/apt,197,90,3,2024-02-21,0.14,10,90,0,Municipal registration number: Exempt<br />Provincial registration number: H589745698
940918776721775912,Allison little paradise,38655071,Jiarui,,Mount Pleasant,49.26572,-123.09936,Entire home/apt,192,1,143,2025-07-21,5.77,1,5,62,Municipal registration number: 25-157692<br />Provincial registration number: H415726095
941286514396787953,Beautiful Studio in DT Vancouver,527271737,Yassine,,Downtown,49.28959349998773,-123.12780161963342,Entire home/apt,,90,2,2025-03-01,0.09,1,0,1,
941442136067315095,Brand New House w/ AC |15min to DT VAN| 3BD 3Bath,522983712,Dat,,Renfrew-Collingwood,49.25564,-123.05515,Entire home/apt,,90,50,2024-07-15,2.03,1,0,0,Municipal registration number: 23-243076
941464860239390763,"Tranquil and Sleep, in Vancouver",527299041,Irene,,Grandview-Woodland,49.26415,-123.05918,Entire home/apt,186,1,184,2025-08-08,7.58,1,59,90,Municipal registration number: 25-157711<br />Provincial registration number: H706287795
942845820466885491,Beautiful apt in desirable Vancouver neighbourhood,15437082,Georganne,,Fairview,49.25798704901219,-123.1226501761158,Entire home/apt,150,90,0,,,1,103,0,
943049828351945873,Modern 1-Bed Condo | Mountain Views | 10 mins > DT,13776461,Chelsea,,Downtown Eastside,49.28036250100234,-123.08367957059598,Entire home/apt,,2,21,2025-07-07,0.91,1,0,8,Municipal registration number: 25-157653<br />Provincial registration number: H351064427
943381082374174751,Bright Contemporary Apartment,263846618,Fernanda,,Grandview-Woodland,49.2759405,-123.0650685,Entire home/apt,97,90,6,2024-12-17,0.38,3,219,3,
943498343696854101,Luxurious Apartment in Downtown,263846618,Fernanda,,Downtown,49.2811822,-123.1252069,Entire home/apt,150,90,6,2025-01-06,0.26,3,313,2,
943588257553501001,Spruce Suites Nine,227662329,Jordan,,Fairview,49.26049,-123.13088,Entire home/apt,,90,9,2025-01-01,0.38,147,36,3,
943608459019031145,Spruce Suites Ten,227662329,Jordan,,Fairview,49.262537795192614,-123.1305227612917,Entire home/apt,218,90,4,2024-07-29,0.18,147,253,0,
943645371043893397,Riley park - near farmer’s market,2384343,Sharon,,Riley Park,49.24523971890383,-123.10298161949386,Entire home/apt,450,1,98,2025-08-03,4.08,1,4,50,Municipal registration number: 25-157716<br />Provincial registration number: H995059955
943709267197137775,Entire 4-BDR Home in Vancouver,248312623,Nellie Yuan Yuan,,Hastings-Sunrise,49.27450722558135,-123.04153517742772,Entire home/apt,435,2,58,2025-07-23,2.93,1,169,29,Municipal registration number: 23-262694<br />Provincial registration number: H612093354
943727293662506572,Gastown Stylish Urban Retreat/King/Sofa Bed/Sleep4,319023064,Chao,,Downtown Eastside,49.28296646574844,-123.10231393513315,Entire home/apt,298,5,147,2025-08-05,5.95,5,173,82,Municipal registration number: 25-175139<br />Provincial registration number: H243279764
943879720007523378,Cozy 4 bedroom house in Vancouver to stay,433197863,Elaine,,Dunbar Southlands,49.24151,-123.18999,Entire home/apt,760,2,0,,,1,97,0,Municipal registration number: 23-252371<br />Provincial registration number: H081734440
944206017889618398,Cozy private suite in Oakridge,206443487,Na,,Sunset,49.2271414,-123.1055932,Entire home/apt,124,1,68,2025-08-04,2.85,1,69,30,Municipal registration number: 25-157670<br />Provincial registration number: H612597474
944225705256990863,Spacious Family-Friendly Suite,468756891,Kai,,Kerrisdale,49.22665,-123.15138,Entire home/apt,206,1,140,2025-08-09,5.71,1,239,57,Municipal registration number: 25-157660<br />Provincial registration number: H306961427
944261104734777226,Heart of Downtown/Stadium w/ Pool & Free Parking,2824353,Julie,,Downtown,49.2796404,-123.1088566,Entire home/apt,525,1,40,2025-08-05,1.62,5,30,30,Municipal registration number: 25-165075<br />Provincial registration number: PM980952882
944432311293183483,"Stylish 2 Bed 2 Bath condo, Downtown Vancouver.",516005040,Sukhleen,,Downtown,49.27899,-123.12841,Entire home/apt,508,1,125,2025-07-15,5.05,1,333,57,Municipal registration number: 25-157718<br />Provincial registration number: H246080959
945034396681574341,1 bedroom at share house,407628686,Jason Dong Lin,,Marpole,49.21186,-123.1308,Private room,63,2,24,2025-05-07,1.23,6,55,12,Municipal registration number: 23-205179<br />Provincial registration number: Exempt
945134855748513520,Modern Clean Guest Suite in Vancouver,154275062,Teresa,,Hastings-Sunrise,49.265080928812374,-123.03654978829242,Entire home/apt,207,2,60,2025-03-09,2.44,1,97,24,Municipal registration number: 23-259119<br />Provincial registration number: H011105290
945265608263144564,Private Spacious Room w/ Queen Bed Near UBC,132565960,Di,,Dunbar Southlands,49.2375357,-123.1813401,Private room,80,1,7,2025-07-19,0.29,3,98,2,Municipal registration number: 25-157569<br />Provincial registration number: H312458060
945697871082780007,Stylish condo in Olympic Village,2920187,Yevgeniya,,Mount Pleasant,49.269513648507875,-123.10183767974432,Entire home/apt,247,2,45,2025-08-01,1.84,1,145,18,Municipal registration number: 25-157629<br />Provincial registration number: H302669095
945882412063675593,Modern & walkable space in foodie hood,2037238,Mikaela,,Riley Park,49.25364,-123.09342,Private room,225,4,2,2025-07-13,1.20,1,217,2,Municipal registration number: 25-199512<br />Provincial registration number: H074157487
946225391440903096,Comfort 2 bedroom in main floor,528595189,Feng,,Dunbar Southlands,49.24173,-123.19127,Private room,,1,5,2025-06-01,0.60,2,0,5,Municipal registration number: 25-157676<br />Provincial registration number: H081734440
946528685372023148,Bright 1 brm Garden Suite in Kitsilano,528686440,Susan,,Kitsilano,49.262745348398795,-123.16158161218176,Entire home/apt,79,90,4,2025-04-13,0.23,1,150,3,Municipal registration number: 23-244919
946548171164303269,Spacious 4 Bed 2 Bath Basement Suite in Oakridge,191654296,Javier,,Oakridge,49.22687033628926,-123.12978598025789,Entire home/apt,675,1,57,2025-08-08,2.42,2,332,22,Municipal registration number: 25-157710<br />Provincial registration number: H740036595
946650670400934162,"Downtown 1.5 BR, AC, Parking, Pool, Gym, Sleeps 5",35061879,Nada,,Downtown,49.279388,-123.108551,Entire home/apt,396,2,73,2025-08-08,2.96,1,114,35,Municipal registration number: 25-157651<br />Provincial registration number: H486321510
